,song_id,song,artist,lyrics,views,genre,acutal_lyrics
208,11553676,Don’t Take It Personally,Selena Gomez & benny blanco,https://genius.com/Selena-gomez-and-benny-blanco-dont-take-it-personally-lyrics,239588,Pop,"[""I know the two of you used to talk like every dayAnd ever since I came around it hasn't been the sameYou probably got a dart board with my face right in the middleHe sleeps in my bed I met his parents it's official"", 'Chorus', ""Please don't take it personallySome things are just meant to beDon't waste all your energyWe both know that he loves me"", 'Oh honey you deserve it', ""I know you're gonna find somebody perfectPleas don't take it personallySome things ar just meant to be"", 'Verse 2', ""You're so beautiful its still hard for me to swallowI used to get so jealous I would stress eat drown my sorrowsIn a bottle of vodkaAnd then I remembered that he doesn't want yaNo he doesn't want ya"", ""Please don't take it personallySome things are just meant to beDon't waste all your energyWe both know that he loves meOh honey you deserve itI know you're gonna find somebody perfectPlease don't take it personallySome things are just meant to be""]"
209,11595072,OPM BABI,Playboi Carti,https://genius.com/Playboi-carti-opm-babi-lyrics,232355,Rap,"['Intro Playboi Carti', ""I'm harder as ever I can make that pussy cum uh uh"", ""That's ketamine huh Huh that's not enough Schyeah"", ""Tryna take care of me no Turn up it's in my blood uh"", ""I'm like Thug"", 'Uh I just pulled up yeah in that brandnew truck', 'Escalade with thugs all my bitches thugs', 'Them pistols pop your pimple have you suited up Schyeah schyeah', 'cuz', 'Streets ready for this shit right here', 'Swamp Izzo', ""I'm gon' suck her titties she gon' beat me up"", ""Uh slatt I'm with Swamp Izzo turn my music up"", ""Pass that ho to Beno I'm not tryna fuck Huh huh huh"", 'She wanna eat my lingo hold on what the fuck']"
210,11595056,CHARGE DEM HOES A FEE,"Playboi Carti, Future & Travis Scott",https://genius.com/Playboi-carti-future-and-travis-scott-charge-dem-hoes-a-fee-lyrics,223570,Hip-Hop,"['Wheezy outta here', 'Wide body on the Lambo kitWide body woahwoah WoahWide body on the Lambo kit Slatt slattWide body woah Slatty woah woah', 'Blue room Shh he gone off balloon', 'Givenchy Givenchy from 2002', ""Pretty lil' model run straight through the crewJumpin' in Prada bitch tyin' my shoeTake off her mink on the Patek"", 'That throat is a GOAT you know how it go']"
211,10857476,blue,yung kai,https://genius.com/Yung-kai-blue-lyrics,1470189,Pop,"['like watching stars', ""and I'll tell without a thoughtYou'd be mine"", 'moonlight skies', 'waves', ""The ocean's colors on your face"", ""I'll leave my heart with your air"", 'So let me fly with you', ""I'll imagine we fell in love""]"
212,11553679,Ojos Tristes,"Selena Gomez, benny blanco & The Marías",https://genius.com/Selena-gomez-benny-blanco-and-the-marias-ojos-tristes-lyrics,232828,Pop,"['Chorus Mara Zardoya  Selena Gomez', 'El muchacho de los ojos tristesVive solo y necesita amorComo el aire necesita vermeComo al sol lo necesito yo', 'Verse 2 Mara Zardoya']"
213,11496522,Handlebars,JENNIE & Dua Lipa,https://genius.com/Jennie-and-dua-lipa-handlebars-lyrics,223099,R&B,"['I trip and fall in loveJust like a Tuesday drunk', ""I always go all in all in all inOver the handlebarsHitting the ground so hardIf I'm alone fallin' fallin' fallin'"", ""MercyWhy is it love is never kind to me MeI heard that fools rush in and yeah that's me MeIt burns me time and time again"", ""So why am I still fixing for this frying pan Thinkin'"", 'I trip and fall in loveJust like a Tuesday drunk', ""I always go all in all in all inOver the handlebarsHitting the ground so hardIf I'm alone fallin' fallin' fallin'""]"
214,11595113,FINE SHIT,Playboi Carti,https://genius.com/Playboi-carti-fine-shit-lyrics,212697,Rap,"['Chorus', ""Hey my bitch so bad she can't even go outsideMy bitch so bad she can't even post online huh"", ""Don't say you ride for me lil' bitch just ride huh huh"", 'Verse 1', 'Take one pill out in Ibiza', 'Take one pill out in Ibiza', 'Chorus', ""Huh huh hy my bitch so bad she can't even go outsid Yeah huhMy bitch so bad she can't even go online huh Huh"", 'Verse 2', ""In New York I stepped in my Timbs I can't feel my limbs"", 'I just canceled one of my shows to watch me a film uhuh', 'I bought that ho a lot of clothes but she love her Skims']"
215,10887770,I SEEEEEE YOU BABY BOI,Playboi Carti,https://genius.com/Playboi-carti-i-seeeeee-you-baby-boi-lyrics,251897,Hip-Hop,"['Schyeah schyeah', ""Started from the bottom schyeah schyeah ain't hard to tellYeah livin' this life out of highs schyeah I escaped the fail schyeah"", ""Yeah she gon' know how it feel"", ""I'm humbly over my mills"", ""Schyeah I was tired of bein' in a shell"", ""That shit in the cell I can't tuck my tail"", ""Just give me that pussy and don't remind me 'cause I can see you yeahSchyeahJust give me that pussy and don't remind me 'cause I can see you yeahJust give me that pussy and don't remind me 'cause I can see you yeah"", 'Yeah how do I know that you down for me', ""How do I know that you 'round for meHow do I know that you bound for me"", 'Bitch would you make gun sounds for me', ""I don't know""]"
216,11595048,WE NEED ALL DA VIBES,"Playboi Carti, Young Thug & Ty Dolla $ign",https://genius.com/Playboi-carti-young-thug-and-ty-dolla-sign-we-need-all-da-vibes-lyrics,204370,Rap,"['Wheezy outta here', ""They doin' anything just to get inside this room tryna see the way we kick it wanna see the way we pop it"", 'A couple bad bitches wanna make sure that they vibing', 'A rosegold Patek on her wrist because she pop', ""We made a couple mil' then we spent it"", ""This ain't no GShock baby No this Philippe Ooh yeah"", ""Heard they talkin' out they neck feelin' froggy go and leap Yeah oh yeah"", ""She get everything she want she know I'm splurging Yeah""]"
217,10158180,K POP,Playboi Carti,https://genius.com/Playboi-carti-k-pop-lyrics,530591,Rap,"[""My tshirt on so I won't get ugly"", ""She fuckin' with a don I'm fuckin' with a bomb"", ""They think I'm Osama woah she think I'm off somethin'"", ""I'm fuckin' with a bad lil' vibe molly all over her tongue"", ""I'm 'bout to spot me an opp I'm 'bout to spin they truck woah"", ""I said Mama I got me a switch we don't give a fuck 'bout luck huh"", ""Ice on my body I'm the coolest"", 'Trampoline jump for a cougarJump out the jungle go hectic', ""I'm leavin' that boy in his 'dulla"", 'She wanna fuck for the moolar', 'That Pelle Pelle hold the Ruger', ""I was just layin' with your girl huh"", ""She like bein' 'round my niggas"", ""She T'd up she not switchin'"", ""G6 got me in here glitchin'"", ""Really rich as fuck just livin'"", ""This bitch ain't got no visionI'ma go'n 'head and give it to her"", ""I just been feelin' myselfI found Jesus Christian Dior"", ""Got a bitch wanna fuck on the gang she'll put a stain right on the floor"", ""Got me feelin' like Jason Chase I'm switchin' lanes on these whores"", ""Stop all that talkin' let's do it you on the internet boy stop boy"", ""I'm in the field with cleats SIG in my jeans I kill boys"", ""Me and my niggas we G's step on bitches we kick doors"", ""I stay runnin' up checks and holdin' the knife it's a sport"", ""Sittin' with my blick I got me a gang I can't go to court Huh"", 'Nigga try to pop his pain put two in his brain blow up the fort']"
218,10757805,WAKE UP F1LTHY,Playboi Carti & Travis Scott,https://genius.com/Playboi-carti-and-travis-scott-wake-up-f1lthy-lyrics,235398,Hip-Hop,"['Uh F1LTHY said Wake up wake up', 'Uh had to go get the cake cake up uh', 'Racks on me racks up racks up', 'Uh money on the floor', 'Uh pass her La Flame now she want the O Schyeah', 'Jump out the party I look like Mitch Modes', 'Paint on her pussy I suck on that titty I turn on that tit Ah', 'Oh you in Savannah Come to Atlanta come hold on this dick', ""Me and F1LTHY we gettin' filthy we so rich gah"", ""I'm rollin' off X can't feel my head can't feel my feet yeah"", ""It's Double05 we mob tied leave a nigga weak Ah wow"", ""Two rotations 'round they go"", ""I took two and now I'm turnt Ooh"", 'Fucked La Flame and now she burn', ""Different bodies comin' in and out it like my Glock it switches"", 'I come from the city of pop trunk and elbows Skrrt', 'She give me that sixtynine while I play sixfour Skrrt']"
219,11599590,WW3,Kanye West,https://genius.com/Kanye-west-ww3-lyrics,210505,Hip-Hop,"['PreChorus', ""She wanna hop in a 'RariShe wanna hop in a 'RariShe wanna hop in a 'RariShe wanna hop in a 'Rari"", 'Chorus', 'I see that look in her eyesShe wanna hop in a rideI said Are you ready to dieI said Are you ready to die', 'bully', ""I'm antisemitic fully"", ""They sayin' I'm actin' like Hitler"", ""But how am I actin' like Hitler"", 'When I am a fucking nigga', ""They tellin' me Get up off Twitter"", 'I voted for Trump not Biden', 'Know some niggas that went to that islandWhy the fuck would you go to that island', 'Went to the dentist and got me some nitrous', 'Went to the dntist and put in some diamonds', ""I did not ask for broke niggas to chime inThy just don't understand me"", ""I'm that nigga that's gon' urinate on Grammys"", ""Rockin' swastikas 'cause all my niggas Nazis"", ""Readin' Mein Kampf two chapters 'fore I go to sleep""]"
220,11398977,How Bad Do U Want Me,Lady Gaga,https://genius.com/Lady-gaga-how-bad-do-u-want-me-lyrics,196677,Electronic,"['Verse 1', ""The good girl in your dreamsIs mad you're lovin' meI know you wish that she was me"", ""'Cause you like my hair my rippedup jeansYou like the bad girl I got in me"", 'But I got a tattoo for us last weekEven good boys bleed', 'How bad bad do you want me How bad bad do you want meHow bad bad do you want me', ""'Cause you hate th crash but you love the rush"", 'How bad bad do you want me', ""'Cause with your eyes closed you might peekSo hot hot that you can't speak""]"
221,10662077,TRIM,Playboi Carti & Future,https://genius.com/Playboi-carti-and-future-trim-lyrics,216114,Rap,"[""I'm rockin' baguetties you niggas is petty"", ""I'm pushin' the Spec' got the stars in the door"", ""She rockin' baguetties she fuckin' with me"", 'The finer the China you put on your nose', ""I bought a new mansion it's just for the clothes""]"
222,11595062,JUMPIN,Playboi Carti & Lil Uzi Vert,https://genius.com/Playboi-carti-and-lil-uzi-vert-jumpin-lyrics,193518,Hip-Hop,"[""I'm jumpin' off drugs I'm jumpin' off drugs ooh Don't do thatmynigga uhI'm jumpin'off drugs I'm jumpin' off drugsooh Don't do that my nigga uhI'm jumpin' off drugs I'm jumpin' off drugs ooh Don't do that my nigga"", 'Oxy molly Oxy Oxy Oxy molly I see bodies YeahI see dead niggas yeah I see bodies I see bodies Hmm', ""Perc' 10 different watches Ben 10 shit I got it Yeah"", ""Hydro throwin' fours couple of niggas kept it solid"", 'SRT got pinks in it', 'double cup got pink in it', 'Pink Tape Pink Tape Yeah Pink Tape Pink Tape YeahPink Tape Pink Tape What Yeah Pink Tape Pink Tape Yeah huhHahaha Hahaha', 'Redbone pink face vacay pink lake', 'Double cup pink drank', 'Frostd Flake Tony Tiger grrreat', ""Cullinan pwpewpewpewpewpewpew came with a Carbon in it Don't do that my nigga"", '7.62 came with carbine in it', 'narcissist']"
223,11475885,ExtraL,JENNIE & Doechii,https://genius.com/Jennie-and-doechii-extral-lyrics,400372,Rap,"['Do my do my ladies run this ladies run thisDo my do my ladies run this ladies run this YeahDo my do my ladies run this ladies run this IncomingDo my do my ladies run this ladies run this', 'All of my girls looking good and they got they own money Do my do my ladies run thisPop your shit', ""This for my girls with no sponsor they got they own fundin'"", 'Run through your city that motorcade Do my do my ladies run thisSoon as I enter they close the gate Ladies run thisPresidential through your residential', 'Said Fuck your rules is the mood damn right', 'Walk in a room and I set the vibe', ""You sit too far down on 'em charts to even ask me who's in charge"", ""Ridin' 'round foreign cars""]"
224,11496569,like JENNIE,JENNIE,https://genius.com/Jennie-like-jennie-lyrics,189795,Electronic,"[""Special edition and your AI couldn't copy"", ""I'm leaving clues in the fittin' room and it's hot teaNo I'm not thinking about no exes know they miss me"", 'JENNIE JENNIE JENNIE JENNIEJENNIE JENNIE JENNIE']"
225,11314244,Ordinary,Alex Warren,https://genius.com/Alex-warren-ordinary-lyrics,395261,Pop,"[""They say The holy water's watered downAnd this town's lost its faith"", 'Our colors will fade eventually']"
226,11435573,1 AM,Civ,https://genius.com/Civ-1-am-lyrics,331073,Rap,"[""Pop out at 1 in the mornin'You really wanna know this kind of life never borin' Ayy"", 'She bought Dior with her man from the store', ""But she bring it to my table when the drink start pourin' SheeshShe askin' to come with the crew Ask WhoAnd the accent it come with a view That's trueShe dancin' She dancin' unruly UnrulyReaction Reaction I love it Ayy""]"
227,11015873,Doot Doot (6 7),Skrilla,https://genius.com/Skrilla-doot-doot-6-7-lyrics,729906,Rap,"['ellis', ""Yeah it's Skrilla yeah it's SkrillaYeah it's Skrilla yeah it's SkrillaYeah it's me"", ""Shades on l'm boul with the glasses"", ""Bro say er 'cause he a savage"", ""So many dead opps so many ashes BrrtYou ain't catch that I can't pass this Come here"", ""Shooter stay strapped I don't need mine"", 'Bro put belt right to they behind', ""The way that switch brrt I know he dyin'"", '67 I just bipped right on the highway Bip bip', 'Skrrt', 'Bip bip bip', 'I just bipped right on the highway', ""Trackhawk mm sittin' in the driveway Skrrt"", 'Uh pull up dootdoot doodoodoo', 'Dump truck baby shark doodoodoodoo', 'I geekgeek like the custys too', 'Say it in rap bro we can smack out Huh', ""Pull up clean in my white tee rollin' off a honey too Huh"", ""Diamonds VV straight from LexAnd I got a custom pendant waitin' wait 'til when you see that ooh"", 'matteblack Track', 'just bipped it nyoom', ""Throw some D's up on that bitch like Rich Boy"", 'Hurricane hey baybaybaybayHurricane my Chris boy', 'Maison Margiel', 'Send my shooter on a hit boy Grrt', ""Straight thuggin' free Blick fightin' triple homi' Frr"", 'I think 12 inside a ScatSwapped the VIN and got it wrapped Huh', ""Bitch we bippin' overnight Yeah""]"
228,11595052,TWIN TRIM,Playboi Carti & Lil Uzi Vert,https://genius.com/Playboi-carti-and-lil-uzi-vert-twin-trim-lyrics,169922,Hip-Hop,"[""She can't suck my dick I make this bitch just suck my nuts Suck my nuts"", 'on them drugs the one that lean you over', 'This a double R', ""Bitch I'm ballin' I can throw it up just like a floater Yeah"", 'One hundred and twenty five racks I spent it all at Dover Dover', ""Y'all niggas really ain't vamps I can tell that y'all posers"", ""I get younger don't get older Uhhuh what That's that"", 'All my bitches on your poster', 'Pockts got knots Knots move them pop rocks', ""I don't sll pot Yeah bitch we sell rocks I do"", ""Bro a demon with that 'K don't got no shell tops What""]"
229,10857594,Timeless,The Weeknd & Playboi Carti,https://genius.com/The-weeknd-and-playboi-carti-timeless-lyrics,1718238,Rap,"['XO', 'Verse 1 Playboi Carti  The Weeknd', 'Ever since I was a jit knew I was the shit Ooh yeah', ""Shawty keep wanna come 'round she wanna get hit Wanna get hit so hard"", 'She think she the main because I keep her by my side', ""DoubleO bust down the watch she know that I'm timeless Timeless"", 'I put my son in some Rick', 'I pull that gun off the hip', 'Pockets hold twentytwo clips Ah', 'I break her heart Comme Garon', 'Put on a shirt get put on a blimp', 'Bitch like a stain get ready to lick', 'I had to tll her that ever sinc I was a jit knew I was the shit Oh', ""She singin' my songs she wanna die lit tryna get hit"", 'Ice on my neck doubleO wrist', ""She in the Scat hell of a 'Cat"", 'Fresh out the trench four hundred packs', 'Just poured a four in a soda it pop', ""I'm wrestlin' all of my demons I feel like The Rock""]"
230,11233963,RADAR,Playboi Carti,https://genius.com/Playboi-carti-radar-lyrics,187637,Rap,"['MetroMetro', 'Benzes in the backyard', 'So hot hit the radar', 'Stepping in Van Cleef yeah I got a jigsaw', ""It's a hundred thousand for the jet schyeah I'm 'bout to take off"", 'She just said she went to LIV', 'All of my bitches they bad they goddesses you know that', 'All of my shooters are Haitian hold up bitch you should know that Carti', ""It's Carti world""]"
231,11595067,MUNYUN,Playboi Carti,https://genius.com/Playboi-carti-munyun-lyrics,163843,Hip-Hop,"[""You gotta be livin' up under a rock if you don't know my voiceSwamp Izzo"", 'That doublecup love I need me some more', 'She send me some when she get bored', ""Came a long way still can't believe I made Forbes"", ""I got  from me they ain't ever played on the court"", 'Big  over here yours looking short', ""Bring them bitches here I ain't going to Allure"", 'Molly make me lock Carti']"
232,11496547,twin,JENNIE,https://genius.com/Jennie-twin-lyrics,163061,Pop,"[""It's like I'm writing a letterAnd I put in a twelveounce bottle of HeinekenIn the Atlantic on a whim'Cause I know I've been gone too long""]"
233,11619715,You Said You Were Sorry,Selena Gomez & benny blanco,https://genius.com/Selena-gomez-and-benny-blanco-you-said-you-were-sorry-lyrics,161746,Pop,"['Verse 1', 'PCH', ""Type of love that can make a bitch crazyHe fills me up yeah he never gets lazyI wouldn't leave him even if you paid me"", 'But I had a dreamYou said you were sorry said you were sorrySorry for everythingThat you put on me that you put on me', ""We finally both forgaveI had a dreamThat's all it wasThat was enough for me""]"
234,11595181,OLYMPIAN,Playboi Carti,https://genius.com/Playboi-carti-olympian-lyrics,158951,Hip-Hop,"['Michael Jackson beat it B', 'Seventeen on my jeans', 'Had the 9 on me', ""Shake the seeds shake 'em off"", 'Too many chains yeah like an OlympianToo many chains yeah like an Olympian', 'I got ten cars in traffic I went Ludacris', ""These niggas can't stop baby the shoe don't fit"", 'Double05', 'White bricks', 'schyeah Schyeah schyeah', 'She on that cococo trip trip uhhuh SchyeahPop me another pill field trip uhhuh', 'just like Ricky Hil', 'Still alive just like 50 yeah uhhuh', 'Southside bitch yeah Riverdale uhhuh Schyeah schyeahSouthside bitch yeah Riverdale uhhuh Schyeah schyeah', 'Southside break the scale Southside schyeah']"
235,10628603,Juno,Sabrina Carpenter,https://genius.com/Sabrina-carpenter-juno-lyrics,2377249,Pop,"['Intro', 'Whole package babe I like the way you fit', ""God bless your dad's genetics mm uh"", 'Wanna try out my fuzzy pink handcuffs', ""Oh I hear you knockin' baby come on up"", 'If you love me right then who knowsI might let you make me Juno', 'One of me is cute but two though', 'I showed my friends then we highfived AhahSorry if you feel objctified Ahah', 'Give me more than just some butterflies']"
236,11233938,COCAINE NOSE,Playboi Carti,https://genius.com/Playboi-carti-cocaine-nose-lyrics,180230,Hip-Hop,"['Wake up F1LTHY', ""Gucci snakes hol' up with Slime on the plane"", 'Stay with a hoodrat yeah schyeah', 'Schyeah schyeah schyeah', 'Medusa snakes on the airplane', 'Gucci socks where I stash the blade', 'Maybach', 'Herms Johnny Dang', ""In Houston sippin' drank"", ""It's Opium schyeah movin' like Jay and Dame"", ""I don't listen to nobody fuck 'em I'm like Kane""]"
237,11511379,Sunset Blvd,Selena Gomez & benny blanco,https://genius.com/Selena-gomez-and-benny-blanco-sunset-blvd-lyrics,157713,Pop,"['Big bigHard heart', ""Holdin' you naked middle of Sunset Boulevard"", 'Bare skin concrete']"
238,11554825,OG CRASHOUT,Bhad Bhabie,https://genius.com/Bhad-bhabie-og-crashout-lyrics,152553,Hip-Hop,"[""Intro BenzShiesty'Cause that's Bhad BhabieBhad Bhabie's going to do what Bhad Bhabie's gonna fucking do Ayo X9And there's nothing you can do about itShe's gonna fucking win win win win winThe fuck you talkin' about"", ""I don't know who gassed these bitches up but somethin' needa be said Somethin' needa be said"", ""Why you all in that man face and my pussy's still on his breath On his breath"", 'OG crash out with the drum I blink oneeightytwo shots', ""You the cry baby you callin' Ye 'bout the last diss that I droppd Cry baby"", ""You keep runnin' back to your Daddy I don't know when I last seen my pops No"", 'I just killed you on my third diss and my last one still hot Still hot', ""All thm whips you seen in my last video ain't none of them shit props Nope"", ""Bitch you scared you postin' up Big Mama like she with you bitch you weird"", 'Miss Piggy used to be fat before the Ozempic', 'If I crash out mama crash out too we got the same DNA', ""Surround yourself with Blacks but still ain't 'vited to the cookout cracker bitch"", ""I ain't backin' down from shit I feel like Curtis Jackson Feel like Curtis Jackson"", ""How you born rich and you actin' ratchet You movin' backwardsHow you got Atlanta accent You foolin' me you from Calabasas"", ""I'ma make sure this the last song you gon' make about me Bitch"", ""I think this ass fat just like Ari' who gon' say sum Who"", ""Who the hell said that 'Bama do it better bitch where"", 'I know that you a 304 not me bitch where Bitch where', ""I done made a couple M's off OnlyFans right here"", ""Ask Camilla she'll tell you that this stupid bitch weird Weird bitch""]"
239,11478769,Younger And Hotter Than Me,Selena Gomez & benny blanco,https://genius.com/Selena-gomez-and-benny-blanco-younger-and-hotter-than-me-lyrics,156290,Pop,"[""Waited outside your apartmentYou used to come down for meI used to feel like anangelNowI'm a dogon your leash"", 'X onmy hand drawn in Sharpie', 'All of the girls at this partyAre younger and hotter than meAnd I hate what I woreBut I hate myself more', ""We're not gettin' any youngerBut your girlfriends seem to"", ""Lookin' for something to tell youLookin' for reasons to speakPictures of you at the moviesIs she younger and hotter than meIs it all in my headShould have moved on instead""]"
240,11595209,OVERLY,Playboi Carti,https://genius.com/Playboi-carti-overly-lyrics,136788,Rap,"[""Let's go Maaly"", 'Leave you bald head just like Common', ""Me and you got nothin' in common"", ""Me and my niggas yeah we be stuntin'"", ""Blue Bugatti it look like SonicSRT you can hear that bih comin' yeah grrSRT you can hear that bih growlin' ski"", 'All of my niggas they hold that stick', 'All of my niggas they with the shit Homixide Homixide Homixide bitch', 'I fucked on that bitch yeah I got Herms sheets yeah', ""I fuck on the fleek yeah I told her I'm geeked yeahI couldn't go to sleep Let's go Maaly ah I couldn't see the Z's ah"", ""I'm poppin' the Xan Yeah the Xanny on me yeah"", 'Yeah the hammer on me yeah yeah get knocked off your feet', 'I just bought me a fleet my pockets obese', 'Might jump out the coupe', 'then go on a spree', ""I've been gone for weeks ah I'm on a Perc' for weeks ah"", ""I'm on XGame mode ah I need a XGame freak uhI got a XGame ho yeah she gon' ride on the pole ah"", ""Got a SVJ ah and it's all yellow ah"", ""I'm on top of the building"", 'Top floor top floor']"
241,11146168,tv off,Kendrick Lamar (Ft. Lefty Gunplay),https://genius.com/Kendrick-lamar-tv-off-lyrics,1860041,Hip-Hop,"['All I ever wanted was a black Grand National', ""Fuck being rational give 'em what they ask for"", ""It's not enough AyyFew solid niggas left but it's not enough"", ""Few bitches that'll really step but it's not enough"", ""Say you bigger than myself but it's not enough Huh"", ""I get on they ass yeah somebody gotta do itI'll make them niggas mad yeah somebody gotta do it"", ""I'll take the G pass shit watch a nigga do it"", 'Huh we survived outside all from the music nigga what', ""They like What he onIt's the alpha and omega bitch welcome homeThis is not a songThis a revlation how to get a nigga gone"", ""Don't put your life in these weird niggas' hands baby Woah""]"
242,105083,I Want It That Way,Backstreet Boys,https://genius.com/Backstreet-boys-i-want-it-that-way-lyrics,3562896,R&B,"['You are my fireThe one desireBelieve when I sayI want it that way', ""But we are two worlds apartCan't reach to your heartWhen you sayThat I want it that way"", 'Tell me why', ""Ain't nothin' but a heartacheTell me whyAin't nothing but a mistakeTell me why"", 'I never wanna hear you sayI want it that way', 'Am I your fireYour one desire']"
243,11103036,Sports car,Tate McRae,https://genius.com/Tate-mcrae-sports-car-lyrics,541541,Pop,"['Hey cute jeansTake mine off me', 'We can share one seatWe can share one seat', 'In the alley in the backIn the center of this roomWith the windows rolled down', ""Boy don't make me choose"", 'In the alley in the backIn the center of this roomWith the windows rolled down', ""Boy don't mak me choose"", ""I think you know what this isI think you wanna uhNo you ain't got no Mrs."", 'Oh but you got a sports car']"
244,11560254,Run It Up,Hanumankind,https://genius.com/Hanumankind-run-it-up-lyrics,130541,Rap,"['Run it up the sun is upTo when its down get your money upI put money down on all of usOn my people now on what I love', ""Your problems they just not the same to usWe dealin' with things you ain't seen before"", ""We feelin' the weight of our ancestors"", ""We healin' with ways that don't last for longDon't have us the time ain't it obviousNo help for the weak but the liquor strong"", 'Plenty here pour it for all of us', 'Now bring out the drums in this bitch', ""We went from nothin' to somethingGot all of 'em jumpin' to shit that we made from the air"", 'We went from running and gunning with nothing in stomachTo feeding the neighborhood bruh']"
245,451776,Photograph,Ed Sheeran,https://genius.com/Ed-sheeran-photograph-lyrics,3241545,Pop,"[""Lovin' can hurtLovin' can hurt sometimesBut it's the only thing that I know"", 'And when it gets hardYou know it can get hard sometimes', ""We keep this love in a photographWe made these memories for ourselvesWhere our eyes are never closin'"", ""Hearts are never brokenAnd time's forever frozen still"", 'So you can keep meInside the pocket of your ripped jeans', ""Holdin' me closer 'til our eyes meetYou won't ever be aloneWait for me to come home"", 'I swear it will get easierRemember that with every piece of ya', ""Mm and it's the only thing we take with us when we die""]"
246,48670,Ain’t I (Remix),Yung LA (Ft. T.I. & Young Dro),https://genius.com/Yung-la-aint-i-remix-lyrics,186025,Rap,"[""My work can make the J's do the jumpman can't it Can't it"", ""Ain't we up in Magic City throwin' up the profit Throw it up""]"
247,11595290,SOUTH ATLANTA BABY,Playboi Carti,https://genius.com/Playboi-carti-south-atlanta-baby-lyrics,127248,Hip-Hop,"[""Carti I ain't gon' lie my niggaThis music right here put you in a whole 'nother category"", ""That's right we can create our own genreFrom now on don't box us in any category"", ""Yeah Draco sitting out the car let's go"", 'Belt to ass get way out the door uh', ""I'm a crack baby ho I was raised off dope"", 'Semis and autos came with a scope', 'Ooh catch a body get it tatted on your throat', ""Everybody with me got two double0's"", ""I'm a Southside baby I'm out of control YeahI'm a Southside baby"", 'got ice in my nose', 'she look like a dog tell the ho fetch ha', 'All of my cars got BBLs gotta keep the wide body kit Yes sir', 'The K on me is a felon', ""I'm aimin' at everybody jealous"", ""These pussyass niggas so soft how the fuck you gon' rat on your cousin""]"
248,11398933,Vanish Into You,Lady Gaga,https://genius.com/Lady-gaga-vanish-into-you-lyrics,136974,Pop,"['It was cold in the summertime', 'High on a hill you call', 'Two lovers regret their time', 'Once in a blue moon I forget you', ""And once in your life you'll be mine"", ""Do you see me Do you see me nowI've been waiting for you cryin' outDo you see me Do you see me now"", 'It was cold in the summertime', 'We were happy just to be alive', 'Can I vanish into youCan I vanish into you Yah', 'Into the night we flySirens blow by our heads Yah']"
249,11595188,DIS 1 GOT IT,Playboi Carti,https://genius.com/Playboi-carti-dis-1-got-it-lyrics,127196,Rap,"[""I'm working on dying"", ""Mollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys vitamins and mineralsMollys Perkys three is the minimumPlayin' with them M's yeah yeah yeah millenniumRatchet hoes ratchet hoes yeah nigga into them"", ""Smokin' P smokin' P"", ""Just like Peewee just like Peewee bitch I'm blue MM"", ""Homixide Homixide yeah I'm defendin' 'em"", ""TerRio TerRio TerRio ooh ooh ooh killin' him"", ""Pink slip pink slip hell nah not rentin' them"", ""Mollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys I feel so invincibleMollys Perkys vitamins and mineralsMollys Perkys three is the minimumPlayin' with them M's yeah yeah yeah millenniumRatchet hoes ratchet hoes yeah nigga into them""]"
250,10534956,FOMDJ,Playboi Carti,https://genius.com/Playboi-carti-fomdj-lyrics,199994,Rap,"['Wake up F1LTHY', 'I been on the Eway bitch come on the Gway', 'She wanna put on my chain yeah she wanna fuck on my DJ', ""All this money I'm big paid buy a Richard a new Wraith"", 'crash out for a mixtape', ""And I'm still on the hill yeah I'm still in The Hills"", 'This how the Perky feel this how the ecstasy feelThis how the Xanny feel watch how that motherfucker feel', ""Havin' all blues like a Crip"", ""Then I go tat' up a tear"", ""I'm in that bitch like D. Hill"", ""Percocet got her sittin' like a chair"", ""Got  ten hoes sittin' in the lair""]"
251,61289,Rolling in the Deep,Adele,https://genius.com/Adele-rolling-in-the-deep-lyrics,3279937,Soul,"[""There's a fire starting in my heart"", ""Reaching a fever pitch and it's bringing me out the dark"", 'Finally I can see you crystal clear', ""Go ahead and sell me out and I'll lay your shit bareSee how I'll leave with every piece of youDon't underestimate the things that I will do"", ""There's a fire starting in my heart"", ""Reaching a fever pitch and it's bringing me out the dark"", 'The scars of your love remind me of us', ""They keep me thinkin' that we almost had it all"", 'The scars of your love they leave me breathless', ""I can't help feeling"", ""We could've had it all"", ""You're gonna wish you never had met me"", 'Rolling in the deep Tears are gonna fall rolling in the deep', 'You had my heart inside of your hand', ""You're gonna wish you never had met me"", 'And you played it to the beat', 'Tears are gonna fall rolling in the deep', ""Baby I have no story to be toldBut I've heard one on you now I'm gonna make your head burn"", ""Think of me in the depths of your despairMake a home down there as mine sure won't be shared""]"
252,11471338,We Hug Now,Sydney Rose,https://genius.com/Sydney-rose-we-hug-now-lyrics,271583,Pop,"[""You don't see stars here they're just city lights"", ""We will get coffee in Canton and you'll nervously laugh"", 'Chorus', ""Sometimes I go to sleepAnd I'm still seventeenYou still live down my streetYou're not mad at me""]"
